run,Controller,duration_h,CO2_total_gh,heat_total_kW
CF,Chamber 4,118.9,36.28985349055135,0.10268775747184876
CF,Chamber 4,118.93333333333334,36.40142461878168,0.10300346524839188
CF,Chamber 4,118.96666666666668,36.680643812136154,0.10379355917412608
CF,Chamber 4,119,35.984965213057535,0.1018250288994271
CF,Chamber 4,119.03333333333332,36.34412505833559,0.1028413272731624
CF,Chamber 4,119.06666666666666,36.56877946945186,0.10347702170190114
CF,Chamber 4,119.1,36.96323496988722,0.10459319459504024
CF,Chamber 4,119.13333333333334,36.03500634884417,0.1019666280386083
CF,Chamber 4,119.16666666666669,36.47048538189024,0.10319888336697862
CF,Chamber 4,119.2,36.22175500109915,0.10249506225551544
CF,Chamber 4,119.23333333333332,36.05646536068042,0.10202734963407024
CF,Chamber 4,119.26666666666668,35.842384499219264,0.10142157470067704
CF,Chamber 4,119.3,35.151011726809855,0.09946522842900356
CF,Chamber 4,119.33333333333331,34.7275861306682,0.09826708016601075
CF,Chamber 4,119.36666666666666,34.949255996266096,0.098894329361251
CF,Chamber 4,119.4,35.36358684273038,0.10006674262232704
CF,Chamber 4,119.43333333333334,35.161239101435505,0.09949416836852153
CF,Chamber 4,119.46666666666668,35.563491071955596,0.10063240258051952
CF,Chamber 4,119.5,35.96275360657107,0.10176217772091418
CF,Chamber 4,119.53333333333332,33.887665964411866,0.09589039605096736
CF,Chamber 4,119.56666666666666,34.04302966033023,0.09633002167609006
CF,Chamber 4,119.6,34.439025527314904,0.09745055327480166
CF,Chamber 4,119.63333333333334,34.93084260546986,0.09884222582192943
CF,Chamber 4,119.66666666666669,34.68860775961025,0.09815678483194752
CF,Chamber 4,119.7,34.94904169422554,0.09889372296045712
CF,Chamber 4,119.73333333333332,35.594635008056045,0.10072052916824008
CF,Chamber 4,119.76666666666668,35.49994647905242,0.1004525933193334
CF,Chamber 4,119.8,33.81567318280191,0.09568668133220688
CF,Chamber 4,119.83333333333331,34.429922099058345,0.09742479371550183
CF,Chamber 4,119.86666666666666,33.778220226975115,0.0955807023966472
CF,Chamber 4,119.9,33.07782639882954,0.09359882965147012
CF,Chamber 4,119.93333333333334,33.74911656068903,0.09549834906816364
CF,Chamber 4,119.96666666666668,33.54421988695603,0.09491856221549529
CF,Chamber 4,120,32.6073341867269,0.09226749911354527
CF,Chamber 4,120.03333333333332,32.91747916020259,0.09314510232089018
CF,Chamber 4,120.06666666666666,32.98939904726241,0.09334861077323828
CF,Chamber 4,120.1,33.30549637461087,0.09424305708718413
CF,Chamber 4,120.13333333333334,33.96868765648501,0.09611965946939732
CF,Chamber 4,120.16666666666669,33.773007852875914,0.0955659531773512
CF,Chamber 4,120.2,33.963100323620495,0.09610384924623797
CF,Chamber 4,120.23333333333332,33.57871341743801,0.09501616699897568
CF,Chamber 4,120.26666666666668,33.6022845514917,0.09508286517117064
CF,Chamber 4,120.3,33.593371594129195,0.09505764457874702
CF,Chamber 4,120.33333333333331,33.07662445204552,0.09359542855700488
CF,Chamber 4,120.36666666666666,33.891345780495605,0.09590080866014604
CF,Chamber 4,120.4,33.74855189085023,0.09549675124745396
CF,Chamber 4,120.43333333333334,33.420552745146956,0.09456862689628456
CF,Chamber 4,120.46666666666668,33.050601427006896,0.0935217923797592
CF,Chamber 4,120.5,32.11313090214855,0.09086907442600042
CF,Chamber 4,120.53333333333332,32.62552178976895,0.09231896375146846
CF,Chamber 4,120.56666666666666,32.563020682945826,0.09214210719565882
CF,Chamber 4,120.6,32.224284723078306,0.09118360136694484
CF,Chamber 4,120.63333333333334,32.7273526166364,0.09260710983768082
CF,Chamber 4,120.66666666666669,33.215793039877816,0.09398922761708496
CF,Chamber 4,120.7,32.35604874864615,0.09155644807200385
CF,Chamber 4,120.73333333333332,32.7198309295274,0.09258582605978324
CF,Chamber 4,120.76666666666668,33.52184370086771,0.09485524533352496
CF,Chamber 4,120.8,32.94195363650068,0.09321435663978687
CF,Chamber 4,120.83333333333331,32.672008844975686,0.09245050606954072
CF,Chamber 4,120.86666666666666,32.32167994320399,0.0914591962173288
CF,Chamber 4,120.9,32.665108803877125,0.09243098133524937
CF,Chamber 4,120.93333333333334,32.60929365174229,0.09227304372309648
CF,Chamber 4,120.96666666666668,32.620610519503956,0.09230506655207683
CF,Chamber 4,121,32.1116177366092,0.09086479268989586
CF,Chamber 4,121.03333333333332,31.66026679114174,0.08958762532864104
CF,Chamber 4,121.06666666666666,31.529065806108157,0.08921637183392235
CF,Chamber 4,121.1,31.60736453486072,0.08943793020617069
CF,Chamber 4,121.13333333333334,31.763795854155607,0.08988057683688627
CF,Chamber 4,121.16666666666669,30.752724602989097,0.08701959423596237
CF,Chamber 4,121.2,31.07599645469813,0.08793434197707452
CF,Chamber 4,121.23333333333332,31.22212857194007,0.08834784542144898
CF,Chamber 4,121.26666666666668,31.644433095196085,0.08954282143518984
CF,Chamber 4,121.3,31.82954712575231,0.09006663023699013
CF,Chamber 4,121.33333333333331,31.65858777728152,0.08958287429904223
CF,Chamber 4,121.36666666666666,31.72494991997807,0.08977065625347502
CF,Chamber 4,121.4,31.76074081313594,0.08987193212545541
CF,Chamber 4,121.43333333333334,31.93529685486782,0.09036586546368935
CF,Chamber 4,121.46666666666668,31.94798969300011,0.09040178181380903
CF,Chamber 4,121.5,31.53195156681857,0.08922453754051661
CF,Chamber 4,121.53333333333332,31.64731300763335,0.08955097059319003
CF,Chamber 4,121.56666666666666,31.736157053067135,0.0898023685712143
CF,Chamber 4,121.6,31.869127553970632,0.09017862918497632
CF,Chamber 4,121.63333333333334,30.085761067351587,0.0851323176778483
CF,Chamber 4,121.66666666666669,30.64812144374384,0.08672360340617952
CF,Chamber 4,121.7,30.671726056146067,0.08679039631054349
CF,Chamber 4,121.73333333333332,30.032831723868853,0.08498254590794808
CF,Chamber 4,121.76666666666668,30.313591106395364,0.08577699803733833
CF,Chamber 4,121.8,29.99468359931882,0.08487459988488631
CF,Chamber 4,121.83333333333331,29.806086051346497,0.08434093393137096
CF,Chamber 4,121.86666666666666,29.72410311972535,0.08410895053685724
CF,Chamber 4,121.9,29.96087598322999,0.08477893600234859
CF,Chamber 4,121.93333333333334,28.922182092590273,0.08183979086754464
CF,Chamber 4,121.96666666666668,29.011335743746656,0.08209206492288246
CF,Chamber 4,122,28.87686634297228,0.08171156293993288
CF,Chamber 4,122.03333333333332,28.612772264824446,0.0809642678687732
CF,Chamber 4,122.06666666666666,28.38753216486015,0.08032691614278482
CF,Chamber 4,122.1,27.862682050477897,0.07884177150672864
CF,Chamber 4,122.13333333333334,27.64284153776164,0.07821969874861812
CF,Chamber 4,122.16666666666669,27.740382720569663,0.07849570662300415
CF,Chamber 4,122.2,26.85610940745795,0.07599351841385951
CF,Chamber 4,122.23333333333332,27.021298444457653,0.07646094636235895
CF,Chamber 4,122.26666666666668,27.550956371745126,0.07795969544919391
CF,Chamber 4,122.3,27.265251633716908,0.077151249670959
CF,Chamber 4,122.33333333333331,27.387463498545362,0.07749706705870221
CF,Chamber 4,122.36666666666666,27.14133791101494,0.0768006166129455
CF,Chamber 4,122.4,27.190437512434315,0.07693955153490185
CF,Chamber 4,122.43333333333334,27.656921435037624,0.07825953999727682
CF,Chamber 4,122.46666666666668,27.23896990103311,0.07707688144038798
CF,Chamber 4,122.5,26.74989719411943,0.07569297451646699
CF,Chamber 4,122.53333333333332,26.92951543757262,0.07620123213800968
CF,Chamber 4,122.56666666666666,26.040851649803848,0.07368662040125594
CF,Chamber 4,122.6,26.37010103093102,0.07461828248707138
CF,Chamber 4,122.63333333333334,26.379194185435704,0.07464401297520007
CF,Chamber 4,122.66666666666669,25.769129750819733,0.07291774123038974
CF,Chamber 4,122.7,25.167539262836957,0.07121544782919344
CF,Chamber 4,122.73333333333332,25.52504837529134,0.07222707519890023
CF,Chamber 4,122.76666666666668,26.002239226708593,0.07357736057359535
CF,Chamber 4,122.8,26.005430578849325,0.07358639099844179
CF,Chamber 4,122.83333333333331,26.163720872678745,0.07403429788533884
CF,Chamber 4,122.86666666666666,25.562299140399823,0.07233248200452695
CF,Chamber 4,122.9,25.613656356752944,0.07247780519737676
CF,Chamber 4,122.93333333333334,24.58620395459863,0.06957046959422364
CF,Chamber 4,122.96666666666668,25.385554986552897,0.07183235706438283
CF,Chamber 4,123,24.971433413068187,0.0706605359735942
CF,Chamber 4,123.03333333333332,25.141020790483037,0.07114040970708273
CF,Chamber 4,123.06666666666666,24.512365563960604,0.06936153243905095
CF,Chamber 4,123.1,25.91817284750764,0.07333948174167414
CF,Chamber 4,123.13333333333334,24.874964063183565,0.0703875610163655
CF,Chamber 4,123.16666666666669,25.45013990308209,0.07201511008229228
CF,Chamber 4,123.2,24.575332836139317,0.06953970808188828
CF,Chamber 4,123.23333333333332,24.29416990763097,0.06874411405668072
CF,Chamber 4,123.26666666666668,23.68752787557419,0.06702752652963835
CF,Chamber 4,123.3,23.66599486219815,0.06696659553536545
CF,Chamber 4,123.33333333333331,24.16452526677976,0.06837726447872032
CF,Chamber 4,123.36666666666666,24.0383248238505,0.06802016079188031
CF,Chamber 4,123.4,24.12660553751127,0.06826996473545918
CF,Chamber 4,123.43333333333334,24.01215955686433,0.06794612211902754
CF,Chamber 4,123.46666666666668,24.16016563108264,0.06836492821472168
CF,Chamber 4,123.5,23.61939354678531,0.0668347299003546
CF,Chamber 4,123.53333333333332,22.959363422090956,0.0649670725016722
CF,Chamber 4,123.56666666666666,22.631873359173813,0.06404038867904305
CF,Chamber 4,123.6,22.16239805385366,0.06271193563625824
CF,Chamber 4,123.63333333333334,23.636150240907387,0.06688214556000958
CF,Chamber 4,123.66666666666669,23.207731190401955,0.06566986754499704
CF,Chamber 4,123.7,22.544544575656985,0.06379327836914822
CF,Chamber 4,123.73333333333332,22.200265123515074,0.0628190863710104
CF,Chamber 4,123.76666666666668,22.65808964989818,0.06411457173146061
CF,Chamber 4,123.8,22.830395490135917,0.06460213777627595
CF,Chamber 4,123.83333333333331,22.307445108656765,0.06312236872851378
CF,Chamber 4,123.86666666666666,22.77216157194285,0.06443735589117953
CF,Chamber 4,123.9,22.998620371723185,0.06507815611693035
CF,Chamber 4,123.93333333333334,22.481839444769307,0.06361584449566866
CF,Chamber 4,123.96666666666668,22.87895769818566,0.06473955206051403
CF,Chamber 4,124,22.979797521968425,0.06502489395010873
CF,Chamber 4,124.03333333333332,22.814194722100776,0.06455629519553134
CF,Chamber 4,124.06666666666666,22.897841878872224,0.06479298777270014
CF,Chamber 4,124.1,22.641522203463023,0.06406769157742791
CF,Chamber 4,124.13333333333334,21.89980374455544,0.06196888439319593
CF,Chamber 4,124.16666666666669,21.69014369333624,0.06137561882664471
CF,Chamber 4,124.2,21.98055474311732,0.06219738184243724
CF,Chamber 4,124.23333333333332,22.427454743457822,0.06346195456552865
CF,Chamber 4,124.26666666666668,22.60745138554345,0.06397128292457116
CF,Chamber 4,124.3,22.47559354138523,0.06359817074528928
CF,Chamber 4,124.33333333333331,22.47982363917657,0.06361014046173337
CF,Chamber 4,124.36666666666666,22.238509949645593,0.06292730602616184
CF,Chamber 4,124.4,21.90642060079486,0.06198760781209638
CF,Chamber 4,124.43333333333334,22.10061066686288,0.06253709866118529
CF,Chamber 4,124.46666666666668,22.03433135552792,0.06234955109091093
CF,Chamber 4,124.5,21.78017157829891,0.06163036666185317
CF,Chamber 4,124.53333333333332,21.542417372631984,0.06095760433681942
CF,Chamber 4,124.56666666666666,21.91730232095751,0.06201839932359228
CF,Chamber 4,124.6,22.07188115058627,0.06245580404806529
CF,Chamber 4,124.63333333333334,22.19136122844538,0.06279389142174698
CF,Chamber 4,124.66666666666669,21.853472145555205,0.06183778196252181
CF,Chamber 4,124.7,21.384848868663298,0.06051173986605347
CF,Chamber 4,124.73333333333332,21.310929050693176,0.06030257229964114
CF,Chamber 4,124.76666666666668,20.816090985527783,0.05890235140217256
CF,Chamber 4,124.8,21.188110941625936,0.0599550394499885
CF,Chamber 4,124.83333333333331,21.070887775500942,0.05962333835738808
CF,Chamber 4,124.86666666666666,20.80517377980737,0.05887145947879844
CF,Chamber 4,124.9,20.945129795491848,0.05926748668786601
CF,Chamber 4,124.93333333333334,20.909422861083957,0.059166448390164
CF,Chamber 4,124.96666666666668,20.971286888216387,0.05934150223038027
CF,Chamber 4,125,20.924412308631,0.05920886335209677
CF,Chamber 4,125.03333333333332,20.832618845588215,0.05894911954043071
CF,Chamber 4,125.06666666666666,21.067279554458803,0.05961312833746125
CF,Chamber 4,125.1,20.633482477330947,0.05838563236369821
CF,Chamber 4,125.13333333333334,21.020767470696537,0.05948151519721714
CF,Chamber 4,125.16666666666669,20.53913921226514,0.05811867349254426
CF,Chamber 4,125.2,20.671606340596437,0.05849350973570017
CF,Chamber 4,125.23333333333332,20.620633348518147,0.05834927376490704
CF,Chamber 4,125.26666666666668,20.62672298704038,0.05836650533967284
CF,Chamber 4,125.3,21.51310736749644,0.06087466714062378
CF,Chamber 4,125.33333333333331,21.969642036742233,0.06216650265065714
CF,Chamber 4,125.36666666666666,21.93797215734038,0.06207688782495863
CF,Chamber 4,125.4,21.61959826972586,0.06117599963136916
CF,Chamber 4,125.43333333333334,21.3755014303281,0.06048528984246774
CF,Chamber 4,125.46666666666668,21.04816303854293,0.05955903519678249
CF,Chamber 4,125.5,21.258542657904236,0.06015433689276808
CF,Chamber 4,125.53333333333332,21.758285011055296,0.06156843523218816
CF,Chamber 4,125.56666666666666,22.24299596456322,0.06293999989972615
CF,Chamber 4,125.6,22.322773613229057,0.06316574310477945
CF,Chamber 4,125.63333333333334,21.54037980433011,0.06095183872193014
CF,Chamber 4,125.66666666666669,20.68663646177316,0.05853603978996367
CF,Chamber 4,125.7,20.860582868928574,0.05902824807280298
CF,Chamber 4,125.73333333333332,20.671746333961316,0.05849390586859456
CF,Chamber 4,125.76666666666668,20.76219502051411,0.05874984442703483
CF,Chamber 4,125.8,20.46156155695966,0.05789915550922371
CF,Chamber 4,125.83333333333331,20.51557701998058,0.058052000622469097
CF,Chamber 4,125.86666666666666,20.431398675881688,0.05781380496853901
CF,Chamber 4,125.9,19.929720198524944,0.05639422806600154
CF,Chamber 4,125.93333333333334,20.13144983343056,0.05696505329210685
CF,Chamber 4,125.96666666666668,20.12538604769665,0.05694789487180717
CF,Chamber 4,126,20.425742441908337,0.05779779977902755
CF,Chamber 4,126.03333333333332,20.44795877903497,0.05786066434361905
CF,Chamber 4,126.06666666666666,20.24485343928144,0.05728594634771206
CF,Chamber 4,126.1,19.636083800256497,0.05556333842743774
CF,Chamber 4,126.13333333333334,19.387276792445075,0.05485930048796003
CF,Chamber 4,126.16666666666669,19.367004531347018,0.05480193698739959
CF,Chamber 4,126.2,19.341525426403507,0.05472983991625214
CF,Chamber 4,126.23333333333332,19.142201534928116,0.05416582211354872
CF,Chamber 4,126.26666666666668,19.041268250831664,0.05388021576353046
CF,Chamber 4,126.3,19.325731672247244,0.0546851490442763
CF,Chamber 4,126.33333333333331,19.34175588356773,0.05473049203046896
CF,Chamber 4,126.36666666666666,19.142753849309155,0.05416738497257826
CF,Chamber 4,126.4,19.16508938127211,0.05423058681740836
CF,Chamber 4,126.43333333333334,19.057397299809004,0.05392585540410018
CF,Chamber 4,126.46666666666668,19.572602569461647,0.05538370845914445
CF,Chamber 4,126.5,20.294013840085885,0.05742505331093912
CF,Chamber 4,126.53333333333332,19.456712911654847,0.05505578073473358
CF,Chamber 4,126.56666666666666,19.21286108688912,0.05436576425265739
CF,Chamber 4,126.6,19.174203655532185,0.05425637706715389
CF,Chamber 4,126.63333333333334,18.32155709884491,0.0518436816605685
CF,Chamber 4,126.66666666666669,18.3927530406935,0.05204514159788766
CF,Chamber 4,126.7,18.399779625138272,0.05206502440616376
CF,Chamber 4,126.73333333333332,17.947961383479033,0.05078653475800519
CF,Chamber 4,126.76666666666668,18.279707991306623,0.05172526313329548
CF,Chamber 4,126.8,18.49395856187556,0.05233151828487709
CF,Chamber 4,126.83333333333331,18.10584529052071,0.05123329171058492
CF,Chamber 4,126.86666666666666,17.861765543166015,0.0505426302862649
CF,Chamber 4,126.9,18.417578360572016,0.05211538868299948
CF,Chamber 4,126.93333333333334,18.140693126415968,0.05133189905607235
CF,Chamber 4,126.96666666666668,18.49893263235707,0.05234559318720168
CF,Chamber 4,127,18.450086017702887,0.05220737413045526
CF,Chamber 4,127.03333333333332,18.549937809172334,0.0524899202296897
CF,Chamber 4,127.06666666666666,17.53094100400012,0.04960651104697261
CF,Chamber 4,127.1,17.199233136928747,0.04866789229464841
CF,Chamber 4,127.13333333333334,17.495884757614817,0.04950731397174538
CF,Chamber 4,127.16666666666669,17.59681786868963,0.04979291983217213
CF,Chamber 4,127.2,18.124374702215803,0.05128572354899775
CF,Chamber 4,127.23333333333332,17.344524523033396,0.04907901676013977
CF,Chamber 4,127.26666666666668,17.8202003557631,0.05042501515496066
CF,Chamber 4,127.3,18.894801342662788,0.05346576497640857
CF,Chamber 4,127.33333333333331,18.84304683669986,0.05331931759111449
CF,Chamber 4,127.36666666666666,19.11336251657358,0.05408421764735026
CF,Chamber 4,127.4,18.36733634868023,0.05197322113378673
CF,Chamber 4,127.43333333333334,18.411039212169563,0.05209688515045151
CF,Chamber 4,127.46666666666668,18.170877695925633,0.05141731096753151
CF,Chamber 4,127.5,17.176609066161546,0.04860387398461106
CF,Chamber 4,127.53333333333332,17.229959160482466,0.04875483633413261
CF,Chamber 4,127.56666666666666,17.15886149853877,0.04855365449501633
CF,Chamber 4,127.6,17.325215918654788,0.04902438007542385
CF,Chamber 4,127.63333333333334,17.214127890732847,0.04871003930597863
CF,Chamber 4,127.66666666666669,17.348227877440323,0.04908949597464721
CF,Chamber 4,127.7,16.804278491568972,0.04755030699368697
CF,Chamber 4,127.73333333333332,16.793384765450078,0.04751948150947956
CF,Chamber 4,127.76666666666668,16.58457453791022,0.04692862065056656
CF,Chamber 4,127.8,16.257127536757963,0.04600205867786634
CF,Chamber 4,127.83333333333331,15.888129435815008,0.04495792143694117
CF,Chamber 4,127.86666666666666,16.293834463580392,0.04610592660888623
CF,Chamber 4,127.9,17.06109986431686,0.04827702281923277
CF,Chamber 4,127.93333333333334,16.024007000496375,0.04534240803762415
CF,Chamber 4,127.96666666666668,16.109223171323677,0.04558354038291929
CF,Chamber 4,128,16.438774400423256,0.04651605659429331
CF,Chamber 4,128.03333333333333,16.232814699682002,0.04593326174216752
CF,Chamber 4,128.06666666666666,16.03880421797426,0.04538427905482247
CF,Chamber 4,128.1,15.738760779017804,0.04453525970293663
CF,Chamber 4,128.13333333333333,15.61714583545672,0.04419113139631217
CF,Chamber 4,128.16666666666666,15.27124084858708,0.04321233969605852
CF,Chamber 4,128.2,14.668140565501735,0.04150577409593022
CF,Chamber 4,128.23333333333332,15.292434079452184,0.04327230922312446
CF,Chamber 4,128.26666666666668,15.490795214650833,0.04383360275792539
CF,Chamber 4,128.3,15.126191179632118,0.04280189920665568
CF,Chamber 4,128.33333333333334,15.29503806101098,0.04327967759199486
CF,Chamber 4,128.36666666666667,15.674260984432989,0.04435274755074417
CF,Chamber 4,128.4,15.945664851808091,0.04512072680194706
CF,Chamber 4,128.43333333333334,15.659427057363445,0.04431077265807427
CF,Chamber 4,128.46666666666667,16.089412714682336,0.0455274836295482
CF,Chamber 4,128.5,15.713442104180716,0.04446361659360701
CF,Chamber 4,128.53333333333333,14.897959973817244,0.04215608368369339
CF,Chamber 4,128.56666666666666,15.357137401664655,0.04345539728824182
CF,Chamber 4,128.6,15.169286553752409,0.04292384423812227
CF,Chamber 4,128.63333333333333,14.897837948592793,0.04215573839443348
CF,Chamber 4,128.66666666666666,15.118303445519905,0.042779579642105
CF,Chamber 4,128.7,14.997494693230102,0.04243773257846662
CF,Chamber 4,128.73333333333332,14.93786420247905,0.04226899887515294
CF,Chamber 4,128.76666666666668,14.773367432335547,0.04180352980287365
CF,Chamber 4,128.8,14.72302636076014,0.04166108194895343
CF,Chamber 4,128.83333333333334,14.849465398238266,0.04201886077599962
CF,Chamber 4,128.86666666666667,14.799885988302234,0.04187856816157961
CF,Chamber 4,128.9,15.47288853581544,0.043782933038527
CF,Chamber 4,128.93333333333334,15.189839542878453,0.04298200210208957
CF,Chamber 4,128.96666666666667,15.259473115462097,0.04317904107374674
CF,Chamber 4,129,15.368060265246037,0.04348630522140927
CF,Chamber 4,129.03333333333333,14.558862770571707,0.04119655566092731
CF,Chamber 4,129.06666666666666,15.038536214067395,0.0425538659141692
CF,Chamber 4,129.1,15.16479591314708,0.04291113727545864
CF,Chamber 4,129.13333333333333,14.965262179855966,0.04234652569285786
CF,Chamber 4,129.16666666666666,14.84618781901736,0.04200958635828342
CF,Chamber 4,129.2,14.239847069766425,0.04029385135757336
CF,Chamber 4,129.23333333333332,14.227830451217509,0.04025984847543155
CF,Chamber 4,129.26666666666668,14.231534948176463,0.0402703309229668
CF,Chamber 4,129.3,13.923457344587304,0.03939857765870772
CF,Chamber 4,129.33333333333334,14.45571174536492,0.04090467386917068
CF,Chamber 4,129.36666666666667,14.682438560422876,0.0415462324856335
CF,Chamber 4,129.4,14.932964282180818,0.04225513379224906
CF,Chamber 4,129.43333333333334,14.885592648283817,0.04212108842185573
CF,Chamber 4,129.46666666666667,14.383463848422942,0.04070023726209095
CF,Chamber 4,129.5,13.726529354731245,0.0388413394304789
CF,Chamber 4,129.53333333333333,13.027916758768985,0.03686450695746741
CF,Chamber 4,129.56666666666666,13.620456949308831,0.038541191141224757
CF,Chamber 4,129.6,13.83757928916144,0.03915557240849304
CF,Chamber 4,129.63333333333333,13.591206103731086,0.03845842134615474
CF,Chamber 4,129.66666666666666,13.394889774522158,0.03790291390640112
CF,Chamber 4,129.7,13.175912761257562,0.03728328455364336
CF,Chamber 4,129.73333333333332,12.977161175713391,0.03672088617915504
CF,Chamber 4,129.76666666666668,12.670434386940752,0.03585295525450129
CF,Chamber 4,129.8,12.243258788612266,0.03464419577988757
CF,Chamber 4,129.83333333333334,12.154952855827004,0.03439432047489249
CF,Chamber 4,129.86666666666667,12.56459400558214,0.03555346351324885
CF,Chamber 4,129.9,12.796247264477223,0.0362089622650742
CF,Chamber 4,129.93333333333334,13.077042681886969,0.03700351636074411
CF,Chamber 4,129.96666666666667,12.839304033078427,0.03633079805624908
CF,Chamber 4,130,12.658097270187763,0.03581804547308365
CF,Chamber 4,130.03333333333333,12.102337539488728,0.0342454372934033
CF,Chamber 4,130.06666666666666,11.333996380629058,0.03207129705893905
CF,Chamber 4,130.1,11.722889434863289,0.03317173014958486
CF,Chamber 4,130.13333333333333,11.069635540323068,0.03132324714296284
CF,Chamber 4,130.16666666666666,11.257821363965729,0.03185574805875984
CF,Chamber 4,130.2,11.025928672547918,0.03119957179555155
CF,Chamber 4,130.23333333333332,11.14771359644221,0.03154418108783874
CF,Chamber 4,130.26666666666668,11.127273853950694,0.03148634367275239
CF,Chamber 4,130.3,11.291780465248596,0.03195184059210129
CF,Chamber 4,130.33333333333334,11.413473097168572,0.03229618872996201
CF,Chamber 4,130.36666666666667,12.09066155789558,0.03421239829625235
CF,Chamber 4,130.4,12.121911519696717,0.03430082490010389
CF,Chamber 4,130.43333333333334,12.652082164488176,0.03580102480047588
CF,Chamber 4,130.46666666666667,12.90203154667468,0.036508295265067
CF,Chamber 4,130.5,13.22175675959146,0.03741300724276022
CF,Chamber 4,130.53333333333333,13.48722473895509,0.03816418998006534
CF,Chamber 4,130.56666666666666,13.336427426069056,0.03773748564252704
CF,Chamber 4,130.6,12.7559170473054,0.03609484167319016
CF,Chamber 4,130.63333333333333,12.667271000169167,0.03584400396199538
CF,Chamber 4,130.66666666666666,12.772099412570608,0.03614063218044881
CF,Chamber 4,130.7,12.766849868277632,0.03612577778233625
CF,Chamber 4,130.73333333333332,12.69336813748854,0.03591784985141069
CF,Chamber 4,130.76666666666668,12.104993636719794,0.03425295313163495
CF,Chamber 4,130.8,11.967590215138255,0.03386414888267758
CF,Chamber 4,130.83333333333334,13.195120438848024,0.03733763565039056
CF,Chamber 4,130.86666666666667,12.982338897333086,0.03673553734389668
CF,Chamber 4,130.9,13.117855357846144,0.03711900214444297
CF,Chamber 4,130.93333333333334,11.88921465111283,0.03364237309313195
CF,Chamber 4,130.96666666666667,11.221566033428646,0.03175315798932837
CF,Chamber 4,131,11.148347437753698,0.03154597463993689
CF,Chamber 4,131.03333333333333,11.07619773831303,0.03134181589788634
CF,Chamber 4,131.06666666666666,11.09762560283393,0.03140244935719844
CF,Chamber 4,131.1,10.785458551968272,0.0305191243688972
CF,Chamber 4,131.13333333333333,10.949592160927876,0.0309835658203958
CF,Chamber 4,131.16666666666666,11.225130492425992,0.03176324417777587
CF,Chamber 4,131.2,12.115849432421784,0.03428367128585678
CF,Chamber 4,131.23333333333332,12.18067183036371,0.03446709629418141
CF,Chamber 4,131.26666666666668,12.0019805202296,0.03396146157393775
CF,Chamber 4,131.3,11.472487450064078,0.03246317897584629
CF,Chamber 4,131.33333333333334,11.226165992489507,0.03176617428548248
CF,Chamber 4,131.36666666666667,11.317308325510142,0.03202407562396758
CF,Chamber 4,131.4,11.373556852250257,0.03218323953664476
CF,Chamber 4,131.43333333333334,11.341509713907342,0.03209255719837958
CF,Chamber 4,131.46666666666667,11.774500696435643,0.03331777220270414
CF,Chamber 4,131.5,10.885501720522308,0.03080221199921422
CF,Chamber 4,131.53333333333333,10.471400410690372,0.02963044824756755
CF,Chamber 4,131.56666666666666,10.282519351167076,0.0290959800542362
CF,Chamber 4,131.6,10.276054459560696,0.02907768664278635
CF,Chamber 4,131.63333333333333,10.4591515994703,0.02959578834032343
CF,Chamber 4,131.66666666666666,10.897189495250432,0.03083528436686596
CF,Chamber 4,131.7,10.975066997475931,0.03105565081345765
CF,Chamber 4,131.73333333333332,10.505028908002748,0.02972560528580291
CF,Chamber 4,131.76666666666668,11.122721269142538,0.031473461429379
CF,Chamber 4,131.8,10.882425642208636,0.03079350775950378
CF,Chamber 4,131.83333333333334,10.851286472895534,0.03070539466014582
CF,Chamber 4,131.86666666666667,10.799335064286822,0.03055839010833849
CF,Chamber 4,131.9,10.590390860473814,0.02996715014282347
CF,Chamber 4,131.93333333333334,10.363947754015715,0.02932639432375697
CF,Chamber 4,131.96666666666667,10.370997544433722,0.02934634279692621
CF,Chamber 4,132,10.256714800756477,0.02902296208476649
CF,Chamber 4,132.03333333333333,10.086830098050118,0.02854224702334499
CF,Chamber 4,132.06666666666666,10.213889739795746,0.02890178194622452
CF,Chamber 4,132.1,9.596367724115854,0.02715440782149364
CF,Chamber 4,132.13333333333333,10.088827242073195,0.02854789825148046
CF,Chamber 4,132.16666666666666,9.874315611039394,0.02794090438890604
CF,Chamber 4,132.2,9.47126284184139,0.02680040419309957
CF,Chamber 4,132.23333333333332,9.229022237360567,0.0261149469082076
CF,Chamber 4,132.26666666666668,9.423356389869118,0.026664845472182
CF,Chamber 4,132.3,9.69660399563844,0.02743804186654907
CF,Chamber 4,132.33333333333334,10.782946025612306,0.03051201478667885
CF,Chamber 4,132.36666666666667,11.06840343757475,0.031319760717529
CF,Chamber 4,132.4,10.794541994330356,0.03054482737501515
CF,Chamber 4,132.43333333333334,10.449263666101771,0.02956780890238193
CF,Chamber 4,132.46666666666667,10.268098390064486,0.02905517371268955
CF,Chamber 4,132.5,10.16029579265875,0.02875012957741582
CF,Chamber 4,132.53333333333333,10.133086294428995,0.028673136090631
CF,Chamber 4,132.56666666666666,10.239212459133556,0.02897343650009495
CF,Chamber 4,132.6,10.29399130704279,0.02912844172904015
CF,Chamber 4,132.63333333333333,10.285799301444984,0.02910526118122519
CF,Chamber 4,132.66666666666666,10.31944151161002,0.02920045702209966
CF,Chamber 4,132.7,10.218254671176142,0.02891413319517867
CF,Chamber 4,132.73333333333332,10.218914267795746,0.0289159996259076
